exposure,outcome,nsnp,ivw_b,ivw_se,ivw_p,egger_b,egger_p,egger_intercept,egger_intercept_p,wm_b,wm_p,Q,Q_p,steiger_correct,steiger_p
TC,SBP,397,0.22976220795734,0.22439255914918,0.305868476236508,0.358632736705908,0.29281072543673,-0.00431518476698318,0.614772282605423,0.459376957294826,0.00663386265277203,3418.09266435564,0,TRUE,0
TC,Stroke,400,0.0387324863844193,0.0276550396316101,0.161346294496354,0.0532831937361139,0.214527679739096,-0.000461626510692964,0.656779788323201,0.0930620516529719,0.016142242022257,679.940989102205,5.94619662100381e-17,TRUE,0
TC,T2D,523,-0.0667512249812868,0.0315358302122902,0.0342871126127772,-0.0921028274202191,0.0467212589031655,0.000928990958677565,0.452907812191283,-0.0553496254017438,0.147098773302235,1352.74105932986,5.38102522346997e-75,TRUE,0
TC,TG,563,0.318252159275777,0.0268404915277589,1.97549270318277e-32,0.314457665394081,3.82392670046924e-15,0.000142357935605847,0.892709789443185,0.122236522185273,1.30569115644228e-26,40251.9037887428,0,TRUE,0
TG,BMI,157,0.0680474832403082,0.0424312665790152,0.108777799802567,-0.272279123487931,0.000587817792917116,0.00702305821266463,1.01455426119324e-06,-0.0678404197364046,0.000180991709860423,3681.6470594171,0,TRUE,6.92201092387618e-242
TG,CAD,432,0.387315553990772,0.0435768749340965,6.21635973214362e-19,0.220602754394136,0.00106978465626106,0.00455124487473083,0.00123533705842712,0.307020507832757,6.04614125034391e-08,1113.8483721642,6.5259284383644e-62,TRUE,0
TG,eGFR,159,0.00185683996885733,0.00794827929894873,0.815283617847583,-0.00241068617838437,0.879526612282356,8.42799822890012e-05,0.756407658392742,0.00161663542924775,0.860733627902503,463.070747922037,1.02002062802904e-31,TRUE,0
TG,HbA1c,428,0.102286936976087,0.0250734812484998,4.51352232849379e-05,-0.0882026579484781,0.00900222865724655,0.00620846876161059,2.28343774325593e-14,-0.0280145805792448,0.0428637500467102,9593.80352823839,0,FALSE,2.43117185000851e-48
TG,HDL,531,-0.597900860497658,0.0352505544286334,1.58360839540405e-64,-0.577524325037724,1.88280281288936e-27,-0.000669378692892668,0.569249448004395,-0.491231644931643,0,54590.9697222457,0,TRUE,4.02678569307833e-196
TG,HF,436,0.170001333667872,0.033168907655661,2.97029595862799e-07,0.0945966076080559,0.0659350608962765,0.00207558044882867,0.0552951230868675,0.189019446479036,0.000496928293085017,784.125230836648,2.33298189228307e-22,TRUE,0
TG,LDL,531,0.276836978386402,0.0254918250102212,1.79075167474753e-27,0.262813522249804,1.69300900473759e-12,0.000460462580640418,0.588315092983888,0.220890196258878,4.09537688921545e-98,28201.8491217137,0,TRUE,0
TG,SBP,416,1.75137508160823,0.277812119740021,2.89740652392324e-10,0.937783313550492,0.0310392460674709,0.0217912279572123,0.015265321146591,1.01383187715769,9.77547167974095e-08,4183.13437456605,0,TRUE,0
TG,Stroke,419,0.12094141987386,0.0284339452702663,2.10533204066844e-05,0.036719726216837,0.411232419463209,0.00225452184090715,0.0152027282027931,0.0365150088239226,0.408279809867882,622.630704121331,2.9651180456023e-10,TRUE,0
TG,T2D,505,0.434952926268558,0.055974179184167,7.81155505622952e-15,-0.112032520647209,0.125033719440657,0.017507256589743,2.77472761420455e-23,0.0935830783888875,0.0372192376252639,3436.18488115839,0,TRUE,0
TG,TC,531,0.347041077507405,0.0264730530693773,2.91581667067199e-39,0.341892007553243,2.57246754088236e-18,0.000169096537140385,0.848186915869432,0.250252497496859,1.34436682211116e-88,32736.7772248691,0,TRUE,0
